file_accession	tier	file_set	donors	days	donor_days	content_type	file_format	size_bytes	md5sum	download_url	s3_uri
IGVFFI1648FRRE	processed	IGVFDS2417QOAI	C39	18	C39:18	per-cell quality report	tsv	750677	fc6c79a6d1a37bdffda25891df2f5ca5	https://api.data.igvf.org/tabular-files/IGVFFI1648FRRE/@@download/IGVFFI1648FRRE.tsv.gz	s3://igvf-public/2026/07/31/7949f51e-6852-43e4-8b46-4e1fc89e9665/IGVFFI1648FRRE.tsv.gz
IGVFFI0399PVPS	processed	IGVFDS5065NYGN	C39	1	C39:1	alignments	bam	46054621238	b1ec8b293b1e0221fccc3a0d92535e37	https://api.data.igvf.org/alignment-files/IGVFFI0399PVPS/@@download/IGVFFI0399PVPS.bam	s3://igvf-public/2026/01/28/871c0c15-a2ea-4c16-9c45-0e2967c5ee88/IGVFFI0399PVPS.bam
IGVFFI7445VDSY	processed	IGVFDS5065NYGN	C39	1	C39:1	alignments	bam	4778503090	48e66048fe51ca59111ee004260b951a	https://api.data.igvf.org/alignment-files/IGVFFI7445VDSY/@@download/IGVFFI7445VDSY.bam	s3://igvf-public/2026/02/03/a9843079-3143-4701-942c-0171bb6fdeda/IGVFFI7445VDSY.bam
IGVFFI8768YDQQ	processed	IGVFDS5065NYGN	C39	1	C39:1	cell by bin methylation count matrix	h5ad	81020624	f3b94c877c2bf628c7b7c707e0346713	https://api.data.igvf.org/matrix-files/IGVFFI8768YDQQ/@@download/IGVFFI8768YDQQ.h5ad	s3://igvf-public/2026/01/28/8a9b3af8-e76a-4126-b180-d6297addac53/IGVFFI8768YDQQ.h5ad
IGVFFI3272ZGJA	processed	IGVFDS5065NYGN	C39	1	C39:1	cell by gene matrix	h5ad	49879296	b448113b8f04962e246693b7373c3b1e	https://api.data.igvf.org/matrix-files/IGVFFI3272ZGJA/@@download/IGVFFI3272ZGJA.h5ad	s3://igvf-public/2026/01/28/e13fe89c-41ee-451b-90d6-5a2ee2dfb680/IGVFFI3272ZGJA.h5ad
IGVFFI2615YPTB	processed	IGVFDS5065NYGN	C39	1	C39:1	cell by position methylation count matrix	h5ad	11085272552	c2fc35752f767631f6f2b3c1922c1bf4	https://api.data.igvf.org/matrix-files/IGVFFI2615YPTB/@@download/IGVFFI2615YPTB.h5ad	s3://igvf-public/2026/02/17/2ebbffcf-d5c9-483a-abc3-eb8c05e9224b/IGVFFI2615YPTB.h5ad
IGVFFI3226CKHU	processed	IGVFDS5065NYGN	C39	1	C39:1	methylation counts	tsv	151817276	ecaece7583ee6ad385391ec85cd1187a	https://api.data.igvf.org/tabular-files/IGVFFI3226CKHU/@@download/IGVFFI3226CKHU.tsv.gz	s3://igvf-public/2026/01/28/078d93a4-63d6-4058-928b-410be7dd1e0c/IGVFFI3226CKHU.tsv.gz
IGVFFI6756LIHC	processed	IGVFDS5065NYGN	C39	1	C39:1	per-cell quality report	tsv	809151	c70a1977961872e9ef8a2b0d3497f86c	https://api.data.igvf.org/tabular-files/IGVFFI6756LIHC/@@download/IGVFFI6756LIHC.tsv.gz	s3://igvf-public/2026/07/31/33abaf83-bb7e-406e-8083-2087350de7f3/IGVFFI6756LIHC.tsv.gz
IGVFFI4575IYVM	processed	IGVFDS5772TRJZ	C39	3	C39:3	alignments	bam	4398139203	7f972b5dca06c461b8031c40809bfef8	https://api.data.igvf.org/alignment-files/IGVFFI4575IYVM/@@download/IGVFFI4575IYVM.bam	s3://igvf-public/2026/02/03/1f903e36-d76f-4882-bd0a-6288f05e6cb7/IGVFFI4575IYVM.bam
IGVFFI7135MLCY	processed	IGVFDS5772TRJZ	C39	3	C39:3	alignments	bam	47101382105	30be36673db8e966108598bd7f7af574	https://api.data.igvf.org/alignment-files/IGVFFI7135MLCY/@@download/IGVFFI7135MLCY.bam	s3://igvf-public/2026/01/28/68930c3f-4d15-4092-a61d-364cc94861f6/IGVFFI7135MLCY.bam
IGVFFI4744EQWP	processed	IGVFDS5772TRJZ	C39	3	C39:3	cell by bin methylation count matrix	h5ad	80215232	5af23df6eb2496bb9e9d8a4151b7bc32	https://api.data.igvf.org/matrix-files/IGVFFI4744EQWP/@@download/IGVFFI4744EQWP.h5ad	s3://igvf-public/2026/01/28/820081cc-69a2-49f2-88a6-e5b8cbaed23c/IGVFFI4744EQWP.h5ad
IGVFFI3199MXZC	processed	IGVFDS5772TRJZ	C39	3	C39:3	cell by gene matrix	h5ad	45648852	eb5b01dc7f7f50d59dcf594d7237ef3a	https://api.data.igvf.org/matrix-files/IGVFFI3199MXZC/@@download/IGVFFI3199MXZC.h5ad	s3://igvf-public/2026/01/28/e80fdd66-2da6-4cb3-9304-38fbf08ca812/IGVFFI3199MXZC.h5ad
IGVFFI6108EHGI	processed	IGVFDS5772TRJZ	C39	3	C39:3	cell by position methylation count matrix	h5ad	11304293864	39abe48d86c9dbd0a8bfe481926db367	https://api.data.igvf.org/matrix-files/IGVFFI6108EHGI/@@download/IGVFFI6108EHGI.h5ad	s3://igvf-public/2026/02/17/ca032bf2-e119-42f0-a29f-bff912817ebc/IGVFFI6108EHGI.h5ad
IGVFFI9266LNDR	processed	IGVFDS5772TRJZ	C39	3	C39:3	methylation counts	tsv	152073576	49d5e8fa66d7af0bd922ffb090bc3dcd	https://api.data.igvf.org/tabular-files/IGVFFI9266LNDR/@@download/IGVFFI9266LNDR.tsv.gz	s3://igvf-public/2026/01/28/72bf788a-de1a-4430-9d19-f2277970cb54/IGVFFI9266LNDR.tsv.gz
IGVFFI5473SKIL	processed	IGVFDS5772TRJZ	C39	3	C39:3	per-cell quality report	tsv	824776	ba144daaa3984796c9056a54650978fc	https://api.data.igvf.org/tabular-files/IGVFFI5473SKIL/@@download/IGVFFI5473SKIL.tsv.gz	s3://igvf-public/2026/07/31/90ccfd99-5295-477f-85df-d3325234c8a0/IGVFFI5473SKIL.tsv.gz
IGVFFI7123VIIW	processed	IGVFDS1282YVCS	C39	5	C39:5	alignments	bam	5775058830	ad71bb53243245c2cf70c0fee1390ebf	https://api.data.igvf.org/alignment-files/IGVFFI7123VIIW/@@download/IGVFFI7123VIIW.bam	s3://igvf-public/2026/02/03/b075fe43-793e-4b13-b87c-290c2a7cc716/IGVFFI7123VIIW.bam
IGVFFI7712SNDL	processed	IGVFDS1282YVCS	C39	5	C39:5	alignments	bam	42065366525	5cf67ce5211579ea26ac3eccb786c5d5	https://api.data.igvf.org/alignment-files/IGVFFI7712SNDL/@@download/IGVFFI7712SNDL.bam	s3://igvf-public/2026/01/28/e774527a-ddbf-4a7f-973e-2823ebf919e3/IGVFFI7712SNDL.bam
IGVFFI7877HVEW	processed	IGVFDS1282YVCS	C39	5	C39:5	cell by bin methylation count matrix	h5ad	72621536	51f5dc016c7c5d7a174b10b66c734731	https://api.data.igvf.org/matrix-files/IGVFFI7877HVEW/@@download/IGVFFI7877HVEW.h5ad	s3://igvf-public/2026/01/28/25c30871-5449-47cb-9dac-7b368cb5aa23/IGVFFI7877HVEW.h5ad
IGVFFI2234HCQQ	processed	IGVFDS1282YVCS	C39	5	C39:5	cell by gene matrix	h5ad	43718464	b25240360dcc809c778d06b5071ebd85	https://api.data.igvf.org/matrix-files/IGVFFI2234HCQQ/@@download/IGVFFI2234HCQQ.h5ad	s3://igvf-public/2026/01/28/1d0a6612-84e6-4f78-b05b-192b7110468d/IGVFFI2234HCQQ.h5ad
IGVFFI8958OSBB	processed	IGVFDS1282YVCS	C39	5	C39:5	cell by position methylation count matrix	h5ad	10105825904	d2b62704050c8e564aa0f2a00ab10b49	https://api.data.igvf.org/matrix-files/IGVFFI8958OSBB/@@download/IGVFFI8958OSBB.h5ad	s3://igvf-public/2026/02/17/0d38216b-9a13-4d7c-acff-6afe0c5aa96e/IGVFFI8958OSBB.h5ad
IGVFFI6186MSTD	processed	IGVFDS1282YVCS	C39	5	C39:5	methylation counts	tsv	150070598	aadeda84743a161723c2fb6a7211ec00	https://api.data.igvf.org/tabular-files/IGVFFI6186MSTD/@@download/IGVFFI6186MSTD.tsv.gz	s3://igvf-public/2026/01/28/e51e5dd7-0905-4fb1-92e0-a6796b98663c/IGVFFI6186MSTD.tsv.gz
IGVFFI0448EFHE	processed	IGVFDS1282YVCS	C39	5	C39:5	per-cell quality report	tsv	756552	ff73f2cb740a70d3612df52dffdd6fd3	https://api.data.igvf.org/tabular-files/IGVFFI0448EFHE/@@download/IGVFFI0448EFHE.tsv.gz	s3://igvf-public/2026/07/31/a31578ba-6131-4527-8141-e02101f7eff6/IGVFFI0448EFHE.tsv.gz
IGVFFI5063AMPD	processed	IGVFDS6740HVHW	C39	7	C39:7	alignments	bam	44828537500	b927e0139080c678d9299c1d8086a722	https://api.data.igvf.org/alignment-files/IGVFFI5063AMPD/@@download/IGVFFI5063AMPD.bam	s3://igvf-public/2026/01/28/673c4751-e12f-4f86-9c5d-9ee2de23dd8f/IGVFFI5063AMPD.bam
IGVFFI6287CEKY	processed	IGVFDS6740HVHW	C39	7	C39:7	alignments	bam	6228280998	60a9462aca25d6501a2ddf09e9c481e5	https://api.data.igvf.org/alignment-files/IGVFFI6287CEKY/@@download/IGVFFI6287CEKY.bam	s3://igvf-public/2026/02/03/5559bede-1f9a-414f-8276-7341465ddcd2/IGVFFI6287CEKY.bam
IGVFFI0229MGYK	processed	IGVFDS6740HVHW	C39	7	C39:7	cell by bin methylation count matrix	h5ad	69860192	e5ac708a820510e385a5bdb30596f121	https://api.data.igvf.org/matrix-files/IGVFFI0229MGYK/@@download/IGVFFI0229MGYK.h5ad	s3://igvf-public/2026/01/28/553b248f-7138-4603-970e-9b4365b52ae9/IGVFFI0229MGYK.h5ad
IGVFFI0809BVAP	processed	IGVFDS6740HVHW	C39	7	C39:7	cell by gene matrix	h5ad	42610332	c6b5d0725964b702b399b5d59635d41e	https://api.data.igvf.org/matrix-files/IGVFFI0809BVAP/@@download/IGVFFI0809BVAP.h5ad	s3://igvf-public/2026/01/28/2116f807-8ee6-4143-af17-5cfb60579037/IGVFFI0809BVAP.h5ad
IGVFFI4388FKGB	processed	IGVFDS6740HVHW	C39	7	C39:7	cell by position methylation count matrix	h5ad	10698315336	7e1a5388bc1d8d78a139f7ca09a8747c	https://api.data.igvf.org/matrix-files/IGVFFI4388FKGB/@@download/IGVFFI4388FKGB.h5ad	s3://igvf-public/2026/02/17/10abfdd2-33c9-4747-9ddc-29641563653f/IGVFFI4388FKGB.h5ad
IGVFFI1905RPQV	processed	IGVFDS6740HVHW	C39	7	C39:7	methylation counts	tsv	151234533	5099f791ba5b87ae7881f7b9c3ac5571	https://api.data.igvf.org/tabular-files/IGVFFI1905RPQV/@@download/IGVFFI1905RPQV.tsv.gz	s3://igvf-public/2026/01/28/215f35df-9c3e-4019-bb3e-462806cf9843/IGVFFI1905RPQV.tsv.gz
IGVFFI0144DTTG	processed	IGVFDS6740HVHW	C39	7	C39:7	per-cell quality report	tsv	784761	500230a4f8de7595335eeafc99f7ef23	https://api.data.igvf.org/tabular-files/IGVFFI0144DTTG/@@download/IGVFFI0144DTTG.tsv.gz	s3://igvf-public/2026/07/31/d0788dd2-5201-48c5-9ece-7c0848674c6b/IGVFFI0144DTTG.tsv.gz
IGVFFI5185NYJK	processed	IGVFDS1997CBJO	C39	9	C39:9	alignments	bam	35894423005	811aa7269e6bcdb950074327a6c8a243	https://api.data.igvf.org/alignment-files/IGVFFI5185NYJK/@@download/IGVFFI5185NYJK.bam	s3://igvf-public/2026/01/28/e04a6bbb-1831-4d99-9286-2846a836dbfd/IGVFFI5185NYJK.bam
IGVFFI8331AQXP	processed	IGVFDS1997CBJO	C39	9	C39:9	alignments	bam	3206718999	9e80c8b8ab7ecfe37fc00ad3dd143ec9	https://api.data.igvf.org/alignment-files/IGVFFI8331AQXP/@@download/IGVFFI8331AQXP.bam	s3://igvf-public/2026/02/03/592770ac-26b0-4e82-9495-075405886db4/IGVFFI8331AQXP.bam
IGVFFI5221YBLI	processed	IGVFDS1997CBJO	C39	9	C39:9	cell by bin methylation count matrix	h5ad	71125808	7a74026fdb3a2f990baf6e1eecab6853	https://api.data.igvf.org/matrix-files/IGVFFI5221YBLI/@@download/IGVFFI5221YBLI.h5ad	s3://igvf-public/2026/01/28/65e9e197-c258-4077-b476-57f6da19886b/IGVFFI5221YBLI.h5ad
IGVFFI3995AEOK	processed	IGVFDS1997CBJO	C39	9	C39:9	cell by gene matrix	h5ad	43546612	74366ed90c7394f2ed311278291d7dc2	https://api.data.igvf.org/matrix-files/IGVFFI3995AEOK/@@download/IGVFFI3995AEOK.h5ad	s3://igvf-public/2026/01/28/bbd3fd15-ab7b-4538-86ca-3a7df9b8ac70/IGVFFI3995AEOK.h5ad
IGVFFI5057SVAT	processed	IGVFDS1997CBJO	C39	9	C39:9	cell by position methylation count matrix	h5ad	8394047248	fc7f63c882ba61d09787666387adb35f	https://api.data.igvf.org/matrix-files/IGVFFI5057SVAT/@@download/IGVFFI5057SVAT.h5ad	s3://igvf-public/2026/02/17/0be15b5f-3f2d-4682-be30-00c70528e152/IGVFFI5057SVAT.h5ad
IGVFFI9988VFEE	processed	IGVFDS1997CBJO	C39	9	C39:9	methylation counts	tsv	146376493	f8a2c8f64aebdfbd957ade4eeac09a4c	https://api.data.igvf.org/tabular-files/IGVFFI9988VFEE/@@download/IGVFFI9988VFEE.tsv.gz	s3://igvf-public/2026/01/28/6fb94801-1dc8-4313-9ff2-a4fbcc9b510c/IGVFFI9988VFEE.tsv.gz
IGVFFI3303IQOA	processed	IGVFDS1997CBJO	C39	9	C39:9	per-cell quality report	tsv	728208	ddf6d6a5aaacae1ee42f2cda735ca7cd	https://api.data.igvf.org/tabular-files/IGVFFI3303IQOA/@@download/IGVFFI3303IQOA.tsv.gz	s3://igvf-public/2026/07/31/4dd97f89-3b39-4acc-9ba5-3beabddd4361/IGVFFI3303IQOA.tsv.gz
