file_accession	tier	file_set	donors	days	donor_days	content_type	file_format	size_bytes	md5sum	download_url	s3_uri
IGVFFI7554NUUB	processed	IGVFDS5183RDLF	C39	1	C39:1	alignments	bam	52304214682	12aae3961917bd9b071ede569bbfadd8	https://api.data.igvf.org/alignment-files/IGVFFI7554NUUB/@@download/IGVFFI7554NUUB.bam	s3://igvf-public/2026/01/28/367751d6-22a5-4925-99cc-fe8f2bb86224/IGVFFI7554NUUB.bam
IGVFFI1990MPRH	processed	IGVFDS5183RDLF	C39	1	C39:1	cell by bin contact matrix	mcool	127548857	120c805e78e4d4bc2aa9e1233614fec6	https://api.data.igvf.org/matrix-files/IGVFFI1990MPRH/@@download/IGVFFI1990MPRH.mcool	s3://igvf-public/2026/01/28/b7b05a9a-33ad-4fb1-95ab-7ba173010f45/IGVFFI1990MPRH.mcool
IGVFFI5045LXDN	processed	IGVFDS5183RDLF	C39	1	C39:1	cell by bin methylation count matrix	h5ad	97958722	f5630d667ff6aa59fc439c1f370ab532	https://api.data.igvf.org/matrix-files/IGVFFI5045LXDN/@@download/IGVFFI5045LXDN.h5ad	s3://igvf-public/2026/01/28/f9c38d36-17f9-44b4-9c2b-0195c9e91b3c/IGVFFI5045LXDN.h5ad
IGVFFI9543BHXJ	processed	IGVFDS5183RDLF	C39	1	C39:1	cell by position methylation count matrix	h5ad	10261703400	db5d9b2f969e0296d765b225c93f803e	https://api.data.igvf.org/matrix-files/IGVFFI9543BHXJ/@@download/IGVFFI9543BHXJ.h5ad	s3://igvf-public/2026/02/17/ab8831fd-9bf9-4736-b00f-ef2bcd8c33c5/IGVFFI9543BHXJ.h5ad
IGVFFI1607ZHIU	processed	IGVFDS5183RDLF	C39	1	C39:1	chromatin contact quantifications	bedpe	4045058241	8f8526d2a928508705b831bf15ea35d3	https://api.data.igvf.org/tabular-files/IGVFFI1607ZHIU/@@download/IGVFFI1607ZHIU.bedpe.gz	s3://igvf-public/2026/01/28/3fd58f0a-bdb7-4eb1-8a56-c4030aec153f/IGVFFI1607ZHIU.tsv.gz
IGVFFI8438HSHW	processed	IGVFDS5183RDLF	C39	1	C39:1	index	tbi	2194139	919192f2a3e20049831d9593dfc570f9	https://api.data.igvf.org/index-files/IGVFFI8438HSHW/@@download/IGVFFI8438HSHW.tbi	s3://igvf-public/2026/03/26/5ca7c7c9-dc2e-448f-aa22-f47ce5317fff/IGVFFI8438HSHW.tbi
IGVFFI9480GVZD	processed	IGVFDS5183RDLF	C39	1	C39:1	methylation counts	tsv	154740309	39ad23aaa091c5c284ab53528779fc4f	https://api.data.igvf.org/tabular-files/IGVFFI9480GVZD/@@download/IGVFFI9480GVZD.tsv.gz	s3://igvf-public/2026/01/28/e4b0d5d7-74ad-463b-840e-9e8f3d23abf7/IGVFFI9480GVZD.tsv.gz
IGVFFI6378JIOA	processed	IGVFDS5183RDLF	C39	1	C39:1	per-cell quality report	tsv	314214	ac1742655bb93422ca104272b9af28a7	https://api.data.igvf.org/tabular-files/IGVFFI6378JIOA/@@download/IGVFFI6378JIOA.tsv.gz	s3://igvf-public/2026/07/31/d04f857b-fbd4-4724-9847-03ea3336684f/IGVFFI6378JIOA.tsv.gz
IGVFFI2473WKGD	processed	IGVFDS0434GDID	C39	3	C39:3	alignments	bam	58842749078	18bbfb518fc158096ef2e1067f18cfe1	https://api.data.igvf.org/alignment-files/IGVFFI2473WKGD/@@download/IGVFFI2473WKGD.bam	s3://igvf-public/2026/01/28/6766c18a-4796-4cae-afcc-931f3614b970/IGVFFI2473WKGD.bam
IGVFFI1168VNPW	processed	IGVFDS0434GDID	C39	3	C39:3	cell by bin contact matrix	mcool	144938263	17569f75d4191c7ea1435f43b07287e6	https://api.data.igvf.org/matrix-files/IGVFFI1168VNPW/@@download/IGVFFI1168VNPW.mcool	s3://igvf-public/2026/01/28/97a89f20-c5db-41fb-bf31-fb2dcae2b1ca/IGVFFI1168VNPW.mcool
IGVFFI1555SDNL	processed	IGVFDS0434GDID	C39	3	C39:3	cell by bin methylation count matrix	h5ad	97958722	ca64a393ad57c97a37e63a323d711c9e	https://api.data.igvf.org/matrix-files/IGVFFI1555SDNL/@@download/IGVFFI1555SDNL.h5ad	s3://igvf-public/2026/01/28/1e53b418-9bcc-4379-853e-1bbd62fee389/IGVFFI1555SDNL.h5ad
IGVFFI3514FJSA	processed	IGVFDS0434GDID	C39	3	C39:3	cell by position methylation count matrix	h5ad	10416890656	fd7630ae61ca4de1baf7f29ba9df7f54	https://api.data.igvf.org/matrix-files/IGVFFI3514FJSA/@@download/IGVFFI3514FJSA.h5ad	s3://igvf-public/2026/02/17/f85f08a6-288a-43cd-a0a9-5f6639d2257b/IGVFFI3514FJSA.h5ad
IGVFFI3085SUXU	processed	IGVFDS0434GDID	C39	3	C39:3	chromatin contact quantifications	bedpe	4813942632	35f8678251a3aa5c66f2914a8f75e93f	https://api.data.igvf.org/tabular-files/IGVFFI3085SUXU/@@download/IGVFFI3085SUXU.bedpe.gz	s3://igvf-public/2026/01/28/96d2cc04-1b74-4345-acc5-b0410a42ae89/IGVFFI3085SUXU.tsv.gz
IGVFFI5567BRPK	processed	IGVFDS0434GDID	C39	3	C39:3	index	tbi	2256431	fc718f72c05ac4a11c35342265478b98	https://api.data.igvf.org/index-files/IGVFFI5567BRPK/@@download/IGVFFI5567BRPK.tbi	s3://igvf-public/2026/03/26/6323dabd-505d-464b-b11d-2fabafb56c94/IGVFFI5567BRPK.tbi
IGVFFI3216TNVN	processed	IGVFDS0434GDID	C39	3	C39:3	methylation counts	tsv	157648564	5f56a3e76887a937e2b0a2c32c5b27b9	https://api.data.igvf.org/tabular-files/IGVFFI3216TNVN/@@download/IGVFFI3216TNVN.tsv.gz	s3://igvf-public/2026/01/28/0b8f702a-3242-42f7-90a4-a432eaed298a/IGVFFI3216TNVN.tsv.gz
IGVFFI0212BSSN	processed	IGVFDS0434GDID	C39	3	C39:3	per-cell quality report	tsv	331213	04fa6dd0f64a559929cb8ab9e8e78cc8	https://api.data.igvf.org/tabular-files/IGVFFI0212BSSN/@@download/IGVFFI0212BSSN.tsv.gz	s3://igvf-public/2026/07/31/81255396-ecb4-41d9-9f9e-9c2b5f70a1c0/IGVFFI0212BSSN.tsv.gz
IGVFFI5580RXRS	processed	IGVFDS1041RNOK	C39	5	C39:5	alignments	bam	100607347075	85752c4f40109678fde42bea0b780e70	https://api.data.igvf.org/alignment-files/IGVFFI5580RXRS/@@download/IGVFFI5580RXRS.bam	s3://igvf-public/2026/01/28/bb9cc499-2c39-4747-8237-00512ae3c93c/IGVFFI5580RXRS.bam
IGVFFI2409QGBF	processed	IGVFDS1041RNOK	C39	5	C39:5	cell by bin contact matrix	mcool	130248046	2b2793989997f3fbba66f5bb81568f58	https://api.data.igvf.org/matrix-files/IGVFFI2409QGBF/@@download/IGVFFI2409QGBF.mcool	s3://igvf-public/2026/01/28/1c88a610-9cd4-4e61-970d-6b7df4c4d05a/IGVFFI2409QGBF.mcool
IGVFFI0478YNTK	processed	IGVFDS1041RNOK	C39	5	C39:5	cell by bin methylation count matrix	h5ad	193687298	b289c5110f0a362533ededafc424c089	https://api.data.igvf.org/matrix-files/IGVFFI0478YNTK/@@download/IGVFFI0478YNTK.h5ad	s3://igvf-public/2026/01/28/6400f4eb-37f8-4128-9aea-4fb475f808c7/IGVFFI0478YNTK.h5ad
IGVFFI4132THBI	processed	IGVFDS1041RNOK	C39	5	C39:5	cell by position methylation count matrix	h5ad	19985424488	f76adb250091cca88f21246aa8f85bac	https://api.data.igvf.org/matrix-files/IGVFFI4132THBI/@@download/IGVFFI4132THBI.h5ad	s3://igvf-public/2026/02/17/d14bbd4f-4018-46d1-aa05-ae2700834c28/IGVFFI4132THBI.h5ad
IGVFFI6084EXDO	processed	IGVFDS1041RNOK	C39	5	C39:5	chromatin contact quantifications	bedpe	4548894870	6f6283b9af3113fdfafdaf15d2dd9195	https://api.data.igvf.org/tabular-files/IGVFFI6084EXDO/@@download/IGVFFI6084EXDO.bedpe.gz	s3://igvf-public/2026/01/28/b1eda34b-ff9b-4d81-a915-6f04d2c20aa8/IGVFFI6084EXDO.tsv.gz
IGVFFI4748YKMM	processed	IGVFDS1041RNOK	C39	5	C39:5	index	tbi	2241140	b72d496fa2d877046944f2f9ebfeccbd	https://api.data.igvf.org/index-files/IGVFFI4748YKMM/@@download/IGVFFI4748YKMM.tbi	s3://igvf-public/2026/03/26/f466f8d4-20f9-43cd-98ee-74d70dc51cfc/IGVFFI4748YKMM.tbi
IGVFFI5448TCIN	processed	IGVFDS1041RNOK	C39	5	C39:5	methylation counts	tsv	166441598	c45199f92e2110285957a1535fbcbe98	https://api.data.igvf.org/tabular-files/IGVFFI5448TCIN/@@download/IGVFFI5448TCIN.tsv.gz	s3://igvf-public/2026/01/28/47b74ae5-f0f7-4f2d-83a8-1dee0b1c073e/IGVFFI5448TCIN.tsv.gz
IGVFFI5270JUFS	processed	IGVFDS1041RNOK	C39	5	C39:5	per-cell quality report	tsv	641819	622f47b29fadd580a974ccd282faec7e	https://api.data.igvf.org/tabular-files/IGVFFI5270JUFS/@@download/IGVFFI5270JUFS.tsv.gz	s3://igvf-public/2026/07/31/48a6eead-73c9-4fb4-8519-390f700ebbd2/IGVFFI5270JUFS.tsv.gz
IGVFFI3020MBNT	processed	IGVFDS9168JZPK	C39	7	C39:7	alignments	bam	51150114781	1b7a4aeb88f9146e01291c695c270937	https://api.data.igvf.org/alignment-files/IGVFFI3020MBNT/@@download/IGVFFI3020MBNT.bam	s3://igvf-public/2026/01/28/d0ad4446-56a1-4579-866e-5e3c8fa977aa/IGVFFI3020MBNT.bam
IGVFFI2239JGOV	processed	IGVFDS9168JZPK	C39	7	C39:7	cell by bin contact matrix	mcool	153076851	b47d62af3b7913fa224e4452adcedc47	https://api.data.igvf.org/matrix-files/IGVFFI2239JGOV/@@download/IGVFFI2239JGOV.mcool	s3://igvf-public/2026/01/28/6998b145-1863-49d4-b74d-9a583432ebfa/IGVFFI2239JGOV.mcool
IGVFFI4863TNFK	processed	IGVFDS9168JZPK	C39	7	C39:7	cell by bin methylation count matrix	h5ad	97958722	94953a38754b958f51795b9bed3c7adf	https://api.data.igvf.org/matrix-files/IGVFFI4863TNFK/@@download/IGVFFI4863TNFK.h5ad	s3://igvf-public/2026/01/28/e70a22b8-678a-4bc7-b21a-6cfa22388a9f/IGVFFI4863TNFK.h5ad
IGVFFI8318DGBC	processed	IGVFDS9168JZPK	C39	7	C39:7	cell by position methylation count matrix	h5ad	10306956008	4a69b1a7f087f67738b8cbef943a0494	https://api.data.igvf.org/matrix-files/IGVFFI8318DGBC/@@download/IGVFFI8318DGBC.h5ad	s3://igvf-public/2026/02/17/a4854469-226d-4c72-ac5a-1b96343056e8/IGVFFI8318DGBC.h5ad
IGVFFI8069IOHW	processed	IGVFDS9168JZPK	C39	7	C39:7	chromatin contact quantifications	bedpe	3716884781	8b729ba5fa65fd6e57447c7667f60eb6	https://api.data.igvf.org/tabular-files/IGVFFI8069IOHW/@@download/IGVFFI8069IOHW.bedpe.gz	s3://igvf-public/2026/01/28/59cc07fd-317c-49b1-a0bd-5cca8bd493ac/IGVFFI8069IOHW.tsv.gz
IGVFFI3223PSDU	processed	IGVFDS9168JZPK	C39	7	C39:7	index	tbi	2145157	8e1e9d9a23292676a196d121183647f9	https://api.data.igvf.org/index-files/IGVFFI3223PSDU/@@download/IGVFFI3223PSDU.tbi	s3://igvf-public/2026/03/26/7e210d14-e9b4-42a4-b381-237734231c11/IGVFFI3223PSDU.tbi
IGVFFI0526EKAQ	processed	IGVFDS9168JZPK	C39	7	C39:7	methylation counts	tsv	154448458	75ecbb0c8df4217baf726a8f07ea3651	https://api.data.igvf.org/tabular-files/IGVFFI0526EKAQ/@@download/IGVFFI0526EKAQ.tsv.gz	s3://igvf-public/2026/01/28/b70a174d-9a6c-420a-a590-27411dd010a9/IGVFFI0526EKAQ.tsv.gz
IGVFFI0078RVRR	processed	IGVFDS9168JZPK	C39	7	C39:7	per-cell quality report	tsv	329492	c97ba9603e0650847eec693ac4598304	https://api.data.igvf.org/tabular-files/IGVFFI0078RVRR/@@download/IGVFFI0078RVRR.tsv.gz	s3://igvf-public/2026/07/31/35eb69f1-3ec7-41be-9c48-0af99b45c3f9/IGVFFI0078RVRR.tsv.gz
IGVFFI0052AMZX	processed	IGVFDS3335QAOG	C39	9	C39:9	alignments	bam	61039594288	2ece9dda97344a40b68c32c7030c6781	https://api.data.igvf.org/alignment-files/IGVFFI0052AMZX/@@download/IGVFFI0052AMZX.bam	s3://igvf-public/2026/01/28/d388314d-41cb-4c9a-9eb7-9323b81f086b/IGVFFI0052AMZX.bam
IGVFFI0415UVZL	processed	IGVFDS3335QAOG	C39	9	C39:9	cell by bin contact matrix	mcool	178435764	21ecd113cf2d0228791c5ff6b85c970b	https://api.data.igvf.org/matrix-files/IGVFFI0415UVZL/@@download/IGVFFI0415UVZL.mcool	s3://igvf-public/2026/01/28/49babbed-ae75-4896-952c-c08e58a61f59/IGVFFI0415UVZL.mcool
IGVFFI1514YYSI	processed	IGVFDS3335QAOG	C39	9	C39:9	cell by bin methylation count matrix	h5ad	97958722	da99b10600cf047fb2fccc4427802943	https://api.data.igvf.org/matrix-files/IGVFFI1514YYSI/@@download/IGVFFI1514YYSI.h5ad	s3://igvf-public/2026/01/28/589dde8b-624c-46e5-b2f5-6946c4a343c6/IGVFFI1514YYSI.h5ad
IGVFFI9210QWRE	processed	IGVFDS3335QAOG	C39	9	C39:9	cell by position methylation count matrix	h5ad	11689449032	502f634353e99c68d55982d8dfd9b4b9	https://api.data.igvf.org/matrix-files/IGVFFI9210QWRE/@@download/IGVFFI9210QWRE.h5ad	s3://igvf-public/2026/02/17/18dd1703-4d0b-445d-a6a1-24b7dd3aa1b4/IGVFFI9210QWRE.h5ad
IGVFFI9093GOVX	processed	IGVFDS3335QAOG	C39	9	C39:9	chromatin contact quantifications	bedpe	4792747780	34b0bf63bdd00161e5bf9b4beda2ee8f	https://api.data.igvf.org/tabular-files/IGVFFI9093GOVX/@@download/IGVFFI9093GOVX.bedpe.gz	s3://igvf-public/2026/01/28/ff18bc62-6983-4392-94c4-16236ecbb4ee/IGVFFI9093GOVX.tsv.gz
IGVFFI9402CDRU	processed	IGVFDS3335QAOG	C39	9	C39:9	index	tbi	2254417	3fa1cee8209111985641171b5873ac15	https://api.data.igvf.org/index-files/IGVFFI9402CDRU/@@download/IGVFFI9402CDRU.tbi	s3://igvf-public/2026/03/26/3c0bc769-2130-41d4-bb5e-50f5bb7513e5/IGVFFI9402CDRU.tbi
IGVFFI9490ZVWY	processed	IGVFDS3335QAOG	C39	9	C39:9	methylation counts	tsv	155879113	62a572e664f171ac792b4c223bcd121f	https://api.data.igvf.org/tabular-files/IGVFFI9490ZVWY/@@download/IGVFFI9490ZVWY.tsv.gz	s3://igvf-public/2026/01/28/70af8830-ad51-464a-8666-be7194650b98/IGVFFI9490ZVWY.tsv.gz
IGVFFI7947CVST	processed	IGVFDS3335QAOG	C39	9	C39:9	per-cell quality report	tsv	314309	27c4cbd5bdc4cf46005dd999a19f4136	https://api.data.igvf.org/tabular-files/IGVFFI7947CVST/@@download/IGVFFI7947CVST.tsv.gz	s3://igvf-public/2026/07/31/06551656-d0d7-46b8-9260-faad30374508/IGVFFI7947CVST.tsv.gz
