file_accession	tier	file_set	donors	days	content_type	file_format	size_bytes	md5sum	download_url	s3_uri
IGVFFI1316EQAV	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2588617507	9e0f5df4d6357042b5ec59fa143fe272	https://api.data.igvf.org/sequence-files/IGVFFI1316EQAV/@@download/IGVFFI1316EQAV.fastq.gz	s3://igvf-public/2024/11/19/ce074eb9-b22d-4f0b-b0fd-9a484692040c/IGVFFI1316EQAV.fastq.gz
IGVFFI1659HAKW	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2537740813	d41bee7dbed3c4e90c9537d976ee2241	https://api.data.igvf.org/sequence-files/IGVFFI1659HAKW/@@download/IGVFFI1659HAKW.fastq.gz	s3://igvf-public/2024/11/19/2d176801-664d-40d2-8d33-e174dc40abfc/IGVFFI1659HAKW.fastq.gz
IGVFFI1744BXCF	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2539449175	c45c4f3f40f71b357fa7d791d96ec908	https://api.data.igvf.org/sequence-files/IGVFFI1744BXCF/@@download/IGVFFI1744BXCF.fastq.gz	s3://igvf-public/2024/11/19/420e500b-5dbc-4e3a-b36f-2cd4f872ae12/IGVFFI1744BXCF.fastq.gz
IGVFFI1849YIKZ	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2612613287	c84e513e4db6d995a41414bafa66843d	https://api.data.igvf.org/sequence-files/IGVFFI1849YIKZ/@@download/IGVFFI1849YIKZ.fastq.gz	s3://igvf-public/2024/11/19/794e8c03-f18e-4db4-975e-5394462f3e38/IGVFFI1849YIKZ.fastq.gz
IGVFFI1922WYXT	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2574547619	459f98a4025d13c02d845d22a79f5df6	https://api.data.igvf.org/sequence-files/IGVFFI1922WYXT/@@download/IGVFFI1922WYXT.fastq.gz	s3://igvf-public/2024/11/19/194ff0b1-17e7-4ae9-9cba-0bdce37b6f21/IGVFFI1922WYXT.fastq.gz
IGVFFI2089LWFS	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2649514369	38437a578ee1deddca5774c43dbaa69e	https://api.data.igvf.org/sequence-files/IGVFFI2089LWFS/@@download/IGVFFI2089LWFS.fastq.gz	s3://igvf-public/2024/11/19/e6065cb4-153f-48aa-9ce8-d2bc1aa9449b/IGVFFI2089LWFS.fastq.gz
IGVFFI2674UUIH	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2653295160	2d674e1b2fcfa93ede53fdb3bdd73b00	https://api.data.igvf.org/sequence-files/IGVFFI2674UUIH/@@download/IGVFFI2674UUIH.fastq.gz	s3://igvf-public/2024/11/19/38f6ecfc-b830-4742-a90f-0a518ba7d7b4/IGVFFI2674UUIH.fastq.gz
IGVFFI5080XEJQ	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2655576854	097c6b343d6e8b920850a8d79aadf1b9	https://api.data.igvf.org/sequence-files/IGVFFI5080XEJQ/@@download/IGVFFI5080XEJQ.fastq.gz	s3://igvf-public/2024/11/19/74a27e46-aae9-4358-8510-56067316b1e4/IGVFFI5080XEJQ.fastq.gz
IGVFFI5158VCSX	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2548828626	31d05bfcc5e2cf9ece05989286a707b0	https://api.data.igvf.org/sequence-files/IGVFFI5158VCSX/@@download/IGVFFI5158VCSX.fastq.gz	s3://igvf-public/2024/11/19/ce07d37b-d59d-4d54-8129-9021ba7542fe/IGVFFI5158VCSX.fastq.gz
IGVFFI5313OMNC	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2565269840	d8bd42d81c11b167fcaf2466aa55682e	https://api.data.igvf.org/sequence-files/IGVFFI5313OMNC/@@download/IGVFFI5313OMNC.fastq.gz	s3://igvf-public/2024/11/19/038f0199-f913-4f10-8e9d-2ded364e2563/IGVFFI5313OMNC.fastq.gz
IGVFFI7037MZAM	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2562678850	2190bb62c634ef41c94501d5ccdab84d	https://api.data.igvf.org/sequence-files/IGVFFI7037MZAM/@@download/IGVFFI7037MZAM.fastq.gz	s3://igvf-public/2024/11/19/419a3b49-edde-4757-9c9d-08108b253778/IGVFFI7037MZAM.fastq.gz
IGVFFI7324JCPH	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2675401111	d00fe33455befa86afb868a80bbbbd96	https://api.data.igvf.org/sequence-files/IGVFFI7324JCPH/@@download/IGVFFI7324JCPH.fastq.gz	s3://igvf-public/2024/11/19/607b36c0-45bc-4158-bd9f-7179a68fc5f4/IGVFFI7324JCPH.fastq.gz
IGVFFI7650MZET	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2640943213	be35789961aba17c26a9353a9000a2f7	https://api.data.igvf.org/sequence-files/IGVFFI7650MZET/@@download/IGVFFI7650MZET.fastq.gz	s3://igvf-public/2024/11/19/52eba771-437f-4a29-86c7-815e07b3ec56/IGVFFI7650MZET.fastq.gz
IGVFFI7870QEKR	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2539815182	22c4e1981f9f978ce787eb5bffec3587	https://api.data.igvf.org/sequence-files/IGVFFI7870QEKR/@@download/IGVFFI7870QEKR.fastq.gz	s3://igvf-public/2024/11/19/71f1c564-8829-466b-916c-cb8afa8d9aeb/IGVFFI7870QEKR.fastq.gz
IGVFFI9259CTAN	raw	IGVFDS3823QNVI	C39	3	reads	fastq	2608150512	ced4c2eff9a586c6fa0b7f9702354791	https://api.data.igvf.org/sequence-files/IGVFFI9259CTAN/@@download/IGVFFI9259CTAN.fastq.gz	s3://igvf-public/2024/11/19/5a370642-7668-4bf4-90ca-88fea469545f/IGVFFI9259CTAN.fastq.gz
IGVFFI0300MREM	raw	IGVFDS2160BCQF	C39	5	reads	fastq	2016403248	3c3086c32e05998784053749471fe3ce	https://api.data.igvf.org/sequence-files/IGVFFI0300MREM/@@download/IGVFFI0300MREM.fastq.gz	s3://igvf-public/2024/11/16/3ddbbdf1-a880-4191-bf75-d6a36f6b9357/IGVFFI0300MREM.fastq.gz
IGVFFI0574KMLM	raw	IGVFDS2160BCQF	C39	5	reads	fastq	2065055550	171720f30b0fa24bcbc722a2ffddfdf6	https://api.data.igvf.org/sequence-files/IGVFFI0574KMLM/@@download/IGVFFI0574KMLM.fastq.gz	s3://igvf-public/2024/11/16/622507e2-a089-4ebb-baa3-ed49792cc97a/IGVFFI0574KMLM.fastq.gz
IGVFFI0963XPFG	raw	IGVFDS2160BCQF	C39	5	reads	fastq	2064828512	45f740ef495a9cec8af482d64a71be59	https://api.data.igvf.org/sequence-files/IGVFFI0963XPFG/@@download/IGVFFI0963XPFG.fastq.gz	s3://igvf-public/2024/11/16/cbdc3d95-8047-47b8-8582-7d6d5a12057e/IGVFFI0963XPFG.fastq.gz
IGVFFI0989MLMY	raw	IGVFDS2160BCQF	C39	5	reads	fastq	2059324341	ff114665017fda473873b26bdc6940d4	https://api.data.igvf.org/sequence-files/IGVFFI0989MLMY/@@download/IGVFFI0989MLMY.fastq.gz	s3://igvf-public/2024/11/16/768178be-40ab-4124-bd12-f92102e967bb/IGVFFI0989MLMY.fastq.gz
IGVFFI1078XBJO	raw	IGVFDS2160BCQF	C39	5	reads	fastq	2011823720	823119b2fb936bbde7e540a87e9957fd	https://api.data.igvf.org/sequence-files/IGVFFI1078XBJO/@@download/IGVFFI1078XBJO.fastq.gz	s3://igvf-public/2024/11/16/25291204-5692-4f3c-824f-03ff09217e85/IGVFFI1078XBJO.fastq.gz
IGVFFI1259CRGX	raw	IGVFDS2160BCQF	C39	5	reads	fastq	2056911351	07dc48c40143a2cce141221a3e4b5fd8	https://api.data.igvf.org/sequence-files/IGVFFI1259CRGX/@@download/IGVFFI1259CRGX.fastq.gz	s3://igvf-public/2024/11/16/d65689fc-c902-4fdd-987c-018a4364f4eb/IGVFFI1259CRGX.fastq.gz
IGVFFI2180YWVV	raw	IGVFDS2160BCQF	C39	5	reads	fastq	2011325299	99b56deae1ac63bbf8b3ed5d53902aea	https://api.data.igvf.org/sequence-files/IGVFFI2180YWVV/@@download/IGVFFI2180YWVV.fastq.gz	s3://igvf-public/2024/11/16/7865f4a5-a7ac-4261-b307-dcf73ca23973/IGVFFI2180YWVV.fastq.gz
IGVFFI2843AERA	raw	IGVFDS2160BCQF	C39	5	reads	fastq	1964819632	36e1038f0173a401cb5394cad45429b3	https://api.data.igvf.org/sequence-files/IGVFFI2843AERA/@@download/IGVFFI2843AERA.fastq.gz	s3://igvf-public/2024/11/16/aaebb4e6-9863-493d-b025-8e1479b25d28/IGVFFI2843AERA.fastq.gz
IGVFFI3154CXDA	raw	IGVFDS2160BCQF	C39	5	reads	fastq	1878710991	847f4794bd330335212c9d5867674bb0	https://api.data.igvf.org/sequence-files/IGVFFI3154CXDA/@@download/IGVFFI3154CXDA.fastq.gz	s3://igvf-public/2024/11/16/1ccfc071-4c44-4f04-b8aa-c3d0a7843e42/IGVFFI3154CXDA.fastq.gz
IGVFFI4742BPRN	raw	IGVFDS2160BCQF	C39	5	reads	fastq	1955504048	e1a4c85fbbf486c4af4c849fe1d32ea7	https://api.data.igvf.org/sequence-files/IGVFFI4742BPRN/@@download/IGVFFI4742BPRN.fastq.gz	s3://igvf-public/2024/11/16/f5b6b503-a4c5-4128-9a29-e023c05b7a18/IGVFFI4742BPRN.fastq.gz
IGVFFI4889AVXD	raw	IGVFDS2160BCQF	C39	5	reads	fastq	1921522095	700f012c7e030d78c55aa060d723f739	https://api.data.igvf.org/sequence-files/IGVFFI4889AVXD/@@download/IGVFFI4889AVXD.fastq.gz	s3://igvf-public/2024/11/16/daf14983-4b24-4dd6-b67b-1ef3664283f9/IGVFFI4889AVXD.fastq.gz
IGVFFI6181VSDD	raw	IGVFDS2160BCQF	C39	5	reads	fastq	1837692656	35ee1f006745bf22984cf6a2630f7fe8	https://api.data.igvf.org/sequence-files/IGVFFI6181VSDD/@@download/IGVFFI6181VSDD.fastq.gz	s3://igvf-public/2024/11/16/d59d0561-ad1f-4030-8ced-8c4a0d2e3110/IGVFFI6181VSDD.fastq.gz
IGVFFI6629IDZI	raw	IGVFDS2160BCQF	C39	5	reads	fastq	2012373298	29e4c79bc0888a43b8dad9065991f8b5	https://api.data.igvf.org/sequence-files/IGVFFI6629IDZI/@@download/IGVFFI6629IDZI.fastq.gz	s3://igvf-public/2024/11/16/84156417-bb1d-4e19-9d34-1bc3a1516000/IGVFFI6629IDZI.fastq.gz
IGVFFI8711VTKL	raw	IGVFDS2160BCQF	C39	5	reads	fastq	2010201727	cea849f19e31a901fc126421fd6e3a93	https://api.data.igvf.org/sequence-files/IGVFFI8711VTKL/@@download/IGVFFI8711VTKL.fastq.gz	s3://igvf-public/2024/11/16/7a012da4-2dd5-4900-9025-5754d8fd4f4e/IGVFFI8711VTKL.fastq.gz
IGVFFI9303ITMK	raw	IGVFDS2160BCQF	C39	5	reads	fastq	2005969116	50d515aefbfa212fc20936072673145c	https://api.data.igvf.org/sequence-files/IGVFFI9303ITMK/@@download/IGVFFI9303ITMK.fastq.gz	s3://igvf-public/2024/11/16/89801c5d-1ac0-4f2e-9396-6ff287c75c3c/IGVFFI9303ITMK.fastq.gz
IGVFFI9884YGWM	raw	IGVFDS2160BCQF	C39	5	reads	fastq	1889582723	5de40bdfc7d939bf319c204b591c731a	https://api.data.igvf.org/sequence-files/IGVFFI9884YGWM/@@download/IGVFFI9884YGWM.fastq.gz	s3://igvf-public/2024/11/16/c3acd14a-862f-4576-ac18-b161923946bb/IGVFFI9884YGWM.fastq.gz
IGVFFI0095SYIW	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2828310968	8d98a5c0ac94d49ab8f6fadaba743ee4	https://api.data.igvf.org/sequence-files/IGVFFI0095SYIW/@@download/IGVFFI0095SYIW.fastq.gz	s3://igvf-public/2024/11/16/a55d7b25-c7a6-409a-8139-4f492e93f0d9/IGVFFI0095SYIW.fastq.gz
IGVFFI0397DFOL	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2853600230	4097e6f07df5f3efe3e7a1fac22395c1	https://api.data.igvf.org/sequence-files/IGVFFI0397DFOL/@@download/IGVFFI0397DFOL.fastq.gz	s3://igvf-public/2024/11/16/6f37b7ba-d472-42ec-ad83-a02d9bc67877/IGVFFI0397DFOL.fastq.gz
IGVFFI1155QLOI	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2878791289	f6103e20a19a6e55d8f6f8fb6cedfc22	https://api.data.igvf.org/sequence-files/IGVFFI1155QLOI/@@download/IGVFFI1155QLOI.fastq.gz	s3://igvf-public/2024/11/16/d99ab3d8-05d1-45cd-b6b4-6351d727666b/IGVFFI1155QLOI.fastq.gz
IGVFFI1921DJPW	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2769499793	8618c9918d89d187a2f9b5fa02755663	https://api.data.igvf.org/sequence-files/IGVFFI1921DJPW/@@download/IGVFFI1921DJPW.fastq.gz	s3://igvf-public/2024/11/16/7e756587-a861-4999-a556-a1075d4e9470/IGVFFI1921DJPW.fastq.gz
IGVFFI2484OXWD	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2840632575	495c092f93c4e65acce75cb5386c0f30	https://api.data.igvf.org/sequence-files/IGVFFI2484OXWD/@@download/IGVFFI2484OXWD.fastq.gz	s3://igvf-public/2024/11/16/400eccac-d0e9-48d4-bbb3-cdc6b109c49a/IGVFFI2484OXWD.fastq.gz
IGVFFI3086CMIE	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2827044958	c3cb4b2a8999fb97a4dcb34135bef005	https://api.data.igvf.org/sequence-files/IGVFFI3086CMIE/@@download/IGVFFI3086CMIE.fastq.gz	s3://igvf-public/2024/11/16/37ccdfd1-97b0-4e2e-abf9-b88e27d2d925/IGVFFI3086CMIE.fastq.gz
IGVFFI3860DVWM	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2752320471	9267ae05c65bb2ea8edab289050601f0	https://api.data.igvf.org/sequence-files/IGVFFI3860DVWM/@@download/IGVFFI3860DVWM.fastq.gz	s3://igvf-public/2024/11/16/6ea121e5-d3c6-4104-9915-e5901109b542/IGVFFI3860DVWM.fastq.gz
IGVFFI4246ADVB	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2770018859	8c12e05a46f364d4800899efe17d6392	https://api.data.igvf.org/sequence-files/IGVFFI4246ADVB/@@download/IGVFFI4246ADVB.fastq.gz	s3://igvf-public/2024/11/16/a5765e2b-ee36-4fec-9921-f77727e8e092/IGVFFI4246ADVB.fastq.gz
IGVFFI4508WNFY	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2798983143	07a5babd79810fe76f1a53027d0568bf	https://api.data.igvf.org/sequence-files/IGVFFI4508WNFY/@@download/IGVFFI4508WNFY.fastq.gz	s3://igvf-public/2024/11/16/65c3292c-cca4-400b-8278-a47b60326cd5/IGVFFI4508WNFY.fastq.gz
IGVFFI5689PGMS	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2873081837	4ebb9bf0f9e0bc33655e0dbd7dc778f0	https://api.data.igvf.org/sequence-files/IGVFFI5689PGMS/@@download/IGVFFI5689PGMS.fastq.gz	s3://igvf-public/2024/11/16/88025c77-2368-43ed-ac41-ee1e04b13cac/IGVFFI5689PGMS.fastq.gz
IGVFFI5905ATMD	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2837699164	b3f0a3502058f9785fa6223b90ec0440	https://api.data.igvf.org/sequence-files/IGVFFI5905ATMD/@@download/IGVFFI5905ATMD.fastq.gz	s3://igvf-public/2024/11/16/8c3b9389-5f84-4cdc-be97-b1b36182c900/IGVFFI5905ATMD.fastq.gz
IGVFFI8036VTEP	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2849117480	b4a6f969289a4818f2ab7d698eabbfe5	https://api.data.igvf.org/sequence-files/IGVFFI8036VTEP/@@download/IGVFFI8036VTEP.fastq.gz	s3://igvf-public/2024/11/16/31c02abd-2dda-485d-8d6f-56a5596b234e/IGVFFI8036VTEP.fastq.gz
IGVFFI8110JZDW	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2856401946	d2685cd76ae8568d5ab51d8b6a548d3d	https://api.data.igvf.org/sequence-files/IGVFFI8110JZDW/@@download/IGVFFI8110JZDW.fastq.gz	s3://igvf-public/2024/11/16/3236af17-4130-4c7a-9770-06ea647a1a82/IGVFFI8110JZDW.fastq.gz
IGVFFI8318JGBE	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2905226017	3c693d88286281a3fbb5c3ecd8475e15	https://api.data.igvf.org/sequence-files/IGVFFI8318JGBE/@@download/IGVFFI8318JGBE.fastq.gz	s3://igvf-public/2024/11/16/413f349d-ded7-427f-9ceb-a242d02e9340/IGVFFI8318JGBE.fastq.gz
IGVFFI8608IGNF	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2809723772	8892aac7e207c26faab459eec72a8d0f	https://api.data.igvf.org/sequence-files/IGVFFI8608IGNF/@@download/IGVFFI8608IGNF.fastq.gz	s3://igvf-public/2024/11/16/4c3627e8-0938-4347-8be7-62237e117beb/IGVFFI8608IGNF.fastq.gz
IGVFFI8851ZCOU	raw	IGVFDS4922GNDX	C39	7	reads	fastq	2826688128	445d3fdfb6bdec9cb7d59552f05ce362	https://api.data.igvf.org/sequence-files/IGVFFI8851ZCOU/@@download/IGVFFI8851ZCOU.fastq.gz	s3://igvf-public/2024/11/16/736786d0-3156-4739-868a-2ad21ff1b04c/IGVFFI8851ZCOU.fastq.gz
IGVFFI0405YMON	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3518182079	ebc71f4a88005728b9d0fba5ab5c6940	https://api.data.igvf.org/sequence-files/IGVFFI0405YMON/@@download/IGVFFI0405YMON.fastq.gz	s3://igvf-public/2024/11/18/99123464-9a70-4e77-927b-82b67b7ddd03/IGVFFI0405YMON.fastq.gz
IGVFFI0575PBZP	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3451734344	f8540d0943364baf65362a3d42733194	https://api.data.igvf.org/sequence-files/IGVFFI0575PBZP/@@download/IGVFFI0575PBZP.fastq.gz	s3://igvf-public/2024/11/18/a725127a-619a-4cdb-9e89-6c374f56d5ea/IGVFFI0575PBZP.fastq.gz
IGVFFI1036VXVV	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3372459599	72d51e719a4a7af37d44eb29a893a0fa	https://api.data.igvf.org/sequence-files/IGVFFI1036VXVV/@@download/IGVFFI1036VXVV.fastq.gz	s3://igvf-public/2024/11/18/355c2aed-2df6-47db-aea8-21287026b165/IGVFFI1036VXVV.fastq.gz
IGVFFI2054TJPO	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3313476310	34ba707aad21585918b1e65e26147d30	https://api.data.igvf.org/sequence-files/IGVFFI2054TJPO/@@download/IGVFFI2054TJPO.fastq.gz	s3://igvf-public/2024/11/18/445dc713-31e4-478b-a50f-7a86159fccf1/IGVFFI2054TJPO.fastq.gz
IGVFFI2281JWJS	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3429017978	ffec426c3b0107e24b8f740e5d773a48	https://api.data.igvf.org/sequence-files/IGVFFI2281JWJS/@@download/IGVFFI2281JWJS.fastq.gz	s3://igvf-public/2024/11/18/cf378d52-e54c-40f0-bf27-9e821a3087c6/IGVFFI2281JWJS.fastq.gz
IGVFFI2424JMXS	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3266626408	76bdd144a4f7fe335726575eaaf8b46a	https://api.data.igvf.org/sequence-files/IGVFFI2424JMXS/@@download/IGVFFI2424JMXS.fastq.gz	s3://igvf-public/2024/11/17/b7d403d2-0c5f-471b-8122-4a5312f6ecdc/IGVFFI2424JMXS.fastq.gz
IGVFFI2481VZHT	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3530010366	7af497206a1bad9c3e7bdfbca04e7363	https://api.data.igvf.org/sequence-files/IGVFFI2481VZHT/@@download/IGVFFI2481VZHT.fastq.gz	s3://igvf-public/2024/11/18/ac047afe-2a33-4383-964a-c4e1ed75732a/IGVFFI2481VZHT.fastq.gz
IGVFFI4042QBZQ	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3409021529	0efe465a9e273135ab40640df305fdc2	https://api.data.igvf.org/sequence-files/IGVFFI4042QBZQ/@@download/IGVFFI4042QBZQ.fastq.gz	s3://igvf-public/2024/11/17/7da038de-7b49-447f-b02e-aa6521bde63d/IGVFFI4042QBZQ.fastq.gz
IGVFFI4058NAXU	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3487485562	616ae0935ec3f5821eeeff67c6095921	https://api.data.igvf.org/sequence-files/IGVFFI4058NAXU/@@download/IGVFFI4058NAXU.fastq.gz	s3://igvf-public/2024/11/18/9da17c56-ab29-499a-9e2c-03b7eca328cf/IGVFFI4058NAXU.fastq.gz
IGVFFI5897TTFO	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3576811102	c50079fcaf240ba18ede39cbd19c97df	https://api.data.igvf.org/sequence-files/IGVFFI5897TTFO/@@download/IGVFFI5897TTFO.fastq.gz	s3://igvf-public/2024/11/18/8f8d8837-3c5a-4d8d-9d58-817cd8d32c6a/IGVFFI5897TTFO.fastq.gz
IGVFFI7196VYNX	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3496259248	4497bb49f07af2981461dff12f17c1ff	https://api.data.igvf.org/sequence-files/IGVFFI7196VYNX/@@download/IGVFFI7196VYNX.fastq.gz	s3://igvf-public/2024/11/17/74f7ec9c-d4fc-4224-8e2e-74110ce327e9/IGVFFI7196VYNX.fastq.gz
IGVFFI7429JLVG	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3534081428	084fa2df4ce9da95c8dab202fd45069c	https://api.data.igvf.org/sequence-files/IGVFFI7429JLVG/@@download/IGVFFI7429JLVG.fastq.gz	s3://igvf-public/2024/11/18/6c656957-3c04-4e23-ab2e-f1661baaf2c2/IGVFFI7429JLVG.fastq.gz
IGVFFI7682ELAV	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3475739633	feb5fa53ee87d5971333541c6411a10e	https://api.data.igvf.org/sequence-files/IGVFFI7682ELAV/@@download/IGVFFI7682ELAV.fastq.gz	s3://igvf-public/2024/11/18/9ccbe42a-1281-4e93-8f6a-50173d689ced/IGVFFI7682ELAV.fastq.gz
IGVFFI9216KLOV	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3446988649	ecf1e22c74dc46523a7e82e19237ef88	https://api.data.igvf.org/sequence-files/IGVFFI9216KLOV/@@download/IGVFFI9216KLOV.fastq.gz	s3://igvf-public/2024/11/17/9104bee2-89a6-48bd-8f15-c33cde9430e0/IGVFFI9216KLOV.fastq.gz
IGVFFI9478IFDS	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3542664039	4cf7bc1d123a596c105ceceb03fedbe4	https://api.data.igvf.org/sequence-files/IGVFFI9478IFDS/@@download/IGVFFI9478IFDS.fastq.gz	s3://igvf-public/2024/11/18/d09f0cf8-83ef-4e3f-93e4-c330a181f9d4/IGVFFI9478IFDS.fastq.gz
IGVFFI9488BLRX	raw	IGVFDS9196PDRB	C39	9	reads	fastq	3323022524	79cd192397be68df0b7bd35dff8353a6	https://api.data.igvf.org/sequence-files/IGVFFI9488BLRX/@@download/IGVFFI9488BLRX.fastq.gz	s3://igvf-public/2024/11/17/ea2221e1-1737-4c2c-bf92-3b6476718158/IGVFFI9488BLRX.fastq.gz
