file_accession	tier	file_set	donors	days	donor_days	content_type	file_format	size_bytes	md5sum	download_url	s3_uri
IGVFFI2302QCCP	raw	IGVFDS8144USAL	C29	0	C29:0	reads	fastq	5739382682	e42dfeaf6560c1bca0a6aa5968f4247f	https://api.data.igvf.org/sequence-files/IGVFFI2302QCCP/@@download/IGVFFI2302QCCP.fastq.gz	s3://igvf-public/2024/11/18/60ced3aa-cfb8-4118-a919-62c93cd0cc2c/IGVFFI2302QCCP.fastq.gz
IGVFFI4038KKBQ	raw	IGVFDS8144USAL	C29	0	C29:0	reads	fastq	5721873394	a124e453469d52f0552f5cb0c9f91f0c	https://api.data.igvf.org/sequence-files/IGVFFI4038KKBQ/@@download/IGVFFI4038KKBQ.fastq.gz	s3://igvf-public/2024/11/18/6521adb1-98a8-4dc8-a015-025b8319aa38/IGVFFI4038KKBQ.fastq.gz
IGVFFI6856QZOF	raw	IGVFDS8144USAL	C29	0	C29:0	reads	fastq	5613626528	77f732e04435cebaf84c15464eb74ea1	https://api.data.igvf.org/sequence-files/IGVFFI6856QZOF/@@download/IGVFFI6856QZOF.fastq.gz	s3://igvf-public/2024/11/18/ee1ca7e6-9e72-4320-b1f5-9048ab59a672/IGVFFI6856QZOF.fastq.gz
IGVFFI7080DPFP	raw	IGVFDS8144USAL	C29	0	C29:0	reads	fastq	5714239044	37d527deb154fd4a68e3126284e045d0	https://api.data.igvf.org/sequence-files/IGVFFI7080DPFP/@@download/IGVFFI7080DPFP.fastq.gz	s3://igvf-public/2024/11/18/46235a29-8429-4761-bd1f-3dddfcb4af7c/IGVFFI7080DPFP.fastq.gz
IGVFFI7794XLDU	raw	IGVFDS8144USAL	C29	0	C29:0	reads	fastq	5786291805	7b2c9cfba1139e77fa44b08c512a565b	https://api.data.igvf.org/sequence-files/IGVFFI7794XLDU/@@download/IGVFFI7794XLDU.fastq.gz	s3://igvf-public/2024/11/18/6c1d83c3-8d59-4f8f-b901-17279e4ee668/IGVFFI7794XLDU.fastq.gz
IGVFFI8547SUKG	raw	IGVFDS8144USAL	C29	0	C29:0	reads	fastq	5730920375	81909bcfa2ca391f3736a3e7701abf52	https://api.data.igvf.org/sequence-files/IGVFFI8547SUKG/@@download/IGVFFI8547SUKG.fastq.gz	s3://igvf-public/2024/11/18/4c0556ae-3c5a-473c-9e31-5da7f1097b6d/IGVFFI8547SUKG.fastq.gz
IGVFFI8970SLTE	raw	IGVFDS8144USAL	C29	0	C29:0	reads	fastq	5699708573	af26cc2ae08c9cb9444a00a6b2ae6ec6	https://api.data.igvf.org/sequence-files/IGVFFI8970SLTE/@@download/IGVFFI8970SLTE.fastq.gz	s3://igvf-public/2024/11/18/a85f86ae-9f68-4341-b1a3-9ae20b4ca0ee/IGVFFI8970SLTE.fastq.gz
IGVFFI9208XGYF	raw	IGVFDS8144USAL	C29	0	C29:0	reads	fastq	5700477416	ae032f0b6c372b187f0c36881e89d4dc	https://api.data.igvf.org/sequence-files/IGVFFI9208XGYF/@@download/IGVFFI9208XGYF.fastq.gz	s3://igvf-public/2024/11/18/ffa8fa5a-6b98-4afa-99fc-63fde5dfd724/IGVFFI9208XGYF.fastq.gz
IGVFFI0087VZWC	raw	IGVFDS5782BLYM	C29	12	C29:12	reads	fastq	5285020709	31ba8316c8af0953f4feddef15ade5ae	https://api.data.igvf.org/sequence-files/IGVFFI0087VZWC/@@download/IGVFFI0087VZWC.fastq.gz	s3://igvf-public/2024/11/18/5820aad1-d203-4b18-8aa0-b99bfa7ece75/IGVFFI0087VZWC.fastq.gz
IGVFFI1775KKTK	raw	IGVFDS5782BLYM	C29	12	C29:12	reads	fastq	5258384665	4ffe35559093adb83e77dd9adde3e68c	https://api.data.igvf.org/sequence-files/IGVFFI1775KKTK/@@download/IGVFFI1775KKTK.fastq.gz	s3://igvf-public/2024/11/18/63af0b06-e72d-4f12-9ecc-e6cb27721c9a/IGVFFI1775KKTK.fastq.gz
IGVFFI1916INPL	raw	IGVFDS5782BLYM	C29	12	C29:12	reads	fastq	5319032331	35fba3d1280048cccc5822165cc2cbcc	https://api.data.igvf.org/sequence-files/IGVFFI1916INPL/@@download/IGVFFI1916INPL.fastq.gz	s3://igvf-public/2024/11/18/c9f374d2-473c-4fd7-9363-889775ce03d3/IGVFFI1916INPL.fastq.gz
IGVFFI2013TQMP	raw	IGVFDS5782BLYM	C29	12	C29:12	reads	fastq	5271664547	83f98ef420552eac5c5f71a11def3268	https://api.data.igvf.org/sequence-files/IGVFFI2013TQMP/@@download/IGVFFI2013TQMP.fastq.gz	s3://igvf-public/2024/11/18/23e76d88-2fd2-46b6-a88c-8b318927e4b7/IGVFFI2013TQMP.fastq.gz
IGVFFI4077FXCR	raw	IGVFDS5782BLYM	C29	12	C29:12	reads	fastq	5230028812	c3c9f425a6a0cbd67d7c69bcfe12d38b	https://api.data.igvf.org/sequence-files/IGVFFI4077FXCR/@@download/IGVFFI4077FXCR.fastq.gz	s3://igvf-public/2024/11/18/7f18480a-7a35-46d5-85a1-8474403edd86/IGVFFI4077FXCR.fastq.gz
IGVFFI6451RFDV	raw	IGVFDS5782BLYM	C29	12	C29:12	reads	fastq	5354411699	7ae742b2c30c5d35f44d630299cb7394	https://api.data.igvf.org/sequence-files/IGVFFI6451RFDV/@@download/IGVFFI6451RFDV.fastq.gz	s3://igvf-public/2024/11/18/7feaeee7-facb-49fb-9b9d-431cd7ae91fe/IGVFFI6451RFDV.fastq.gz
IGVFFI8282HSXG	raw	IGVFDS5782BLYM	C29	12	C29:12	reads	fastq	5304427616	67e79ed2a6d93d18253f14652023c0c5	https://api.data.igvf.org/sequence-files/IGVFFI8282HSXG/@@download/IGVFFI8282HSXG.fastq.gz	s3://igvf-public/2024/11/18/fc7b1b83-0c6b-498b-a658-04f5d5ddd8b2/IGVFFI8282HSXG.fastq.gz
IGVFFI8289WOAK	raw	IGVFDS5782BLYM	C29	12	C29:12	reads	fastq	5250370681	92265a18ef78b0ec985808d9f4d53205	https://api.data.igvf.org/sequence-files/IGVFFI8289WOAK/@@download/IGVFFI8289WOAK.fastq.gz	s3://igvf-public/2024/11/18/c3e7808c-3bcb-49b4-bf3e-2edcdbeb7d19/IGVFFI8289WOAK.fastq.gz
IGVFFI0985PBIN	raw	IGVFDS2660YHFN	C29	14	C29:14	reads	fastq	5308101951	d319247dee21c18062d09bbbea576cc7	https://api.data.igvf.org/sequence-files/IGVFFI0985PBIN/@@download/IGVFFI0985PBIN.fastq.gz	s3://igvf-public/2024/11/15/96b551c2-8e38-42b3-a660-6762f6970fbb/IGVFFI0985PBIN.fastq.gz
IGVFFI1777LQZQ	raw	IGVFDS2660YHFN	C29	14	C29:14	reads	fastq	5479691147	c43323df5c401c2c8460b39b41aac0ff	https://api.data.igvf.org/sequence-files/IGVFFI1777LQZQ/@@download/IGVFFI1777LQZQ.fastq.gz	s3://igvf-public/2024/11/15/206cb4d0-b382-464e-9f07-fecb16c8708a/IGVFFI1777LQZQ.fastq.gz
IGVFFI2293WLKV	raw	IGVFDS2660YHFN	C29	14	C29:14	reads	fastq	5341660822	f3a6a25c9ce537561711ad5538d930bd	https://api.data.igvf.org/sequence-files/IGVFFI2293WLKV/@@download/IGVFFI2293WLKV.fastq.gz	s3://igvf-public/2024/11/15/f1a259c1-532a-4ead-b47c-45fc4adb88cd/IGVFFI2293WLKV.fastq.gz
IGVFFI3459XBGW	raw	IGVFDS2660YHFN	C29	14	C29:14	reads	fastq	5344748154	b82a0b860c913be2f5ca6c0d2c5aa803	https://api.data.igvf.org/sequence-files/IGVFFI3459XBGW/@@download/IGVFFI3459XBGW.fastq.gz	s3://igvf-public/2024/11/15/b7516a99-f66e-4a34-ad89-2002eeb5f7bb/IGVFFI3459XBGW.fastq.gz
IGVFFI4245TOCC	raw	IGVFDS2660YHFN	C29	14	C29:14	reads	fastq	5396208798	26dac87cc8f87eed4a35b7077d4ec80e	https://api.data.igvf.org/sequence-files/IGVFFI4245TOCC/@@download/IGVFFI4245TOCC.fastq.gz	s3://igvf-public/2024/11/15/d374cc3a-bd69-43d7-8eae-68a1dd134dbc/IGVFFI4245TOCC.fastq.gz
IGVFFI5678KVOS	raw	IGVFDS2660YHFN	C29	14	C29:14	reads	fastq	5287575502	4357ad6317873a3f85af129523971a36	https://api.data.igvf.org/sequence-files/IGVFFI5678KVOS/@@download/IGVFFI5678KVOS.fastq.gz	s3://igvf-public/2024/11/15/f3fd5043-4487-4efa-a1d2-5297d142df9e/IGVFFI5678KVOS.fastq.gz
IGVFFI6425ERNH	raw	IGVFDS2660YHFN	C29	14	C29:14	reads	fastq	5441434050	fc4837e93055d7d84f38415195374ea5	https://api.data.igvf.org/sequence-files/IGVFFI6425ERNH/@@download/IGVFFI6425ERNH.fastq.gz	s3://igvf-public/2024/11/15/eefa0b80-90da-4326-9a8d-a939af09e094/IGVFFI6425ERNH.fastq.gz
IGVFFI6491FJSE	raw	IGVFDS2660YHFN	C29	14	C29:14	reads	fastq	5401480448	d5e19cb18049a4bcdb8a3c7cb73519dc	https://api.data.igvf.org/sequence-files/IGVFFI6491FJSE/@@download/IGVFFI6491FJSE.fastq.gz	s3://igvf-public/2024/11/15/cdfda8e7-3eaa-4c6a-bff7-2db9a1abccfd/IGVFFI6491FJSE.fastq.gz
IGVFFI2383YLPP	raw	IGVFDS9519MTBB	C29	16	C29:16	reads	fastq	6925245853	099edff7efb3a3e2f7462bd51ded7619	https://api.data.igvf.org/sequence-files/IGVFFI2383YLPP/@@download/IGVFFI2383YLPP.fastq.gz	s3://igvf-public/2024/11/15/95481cfc-269a-4c7c-bce2-80ca12fbcc73/IGVFFI2383YLPP.fastq.gz
IGVFFI3264TRXG	raw	IGVFDS9519MTBB	C29	16	C29:16	reads	fastq	6968194478	a6928b84603a843ba30d6135525979ed	https://api.data.igvf.org/sequence-files/IGVFFI3264TRXG/@@download/IGVFFI3264TRXG.fastq.gz	s3://igvf-public/2024/11/15/6cbe2be9-001f-448f-8d2b-d1b35bfb2278/IGVFFI3264TRXG.fastq.gz
IGVFFI4918AJDV	raw	IGVFDS9519MTBB	C29	16	C29:16	reads	fastq	6964572845	8182beb8aef422eecf7307b75eb4b96f	https://api.data.igvf.org/sequence-files/IGVFFI4918AJDV/@@download/IGVFFI4918AJDV.fastq.gz	s3://igvf-public/2024/11/15/5a5429d7-3ff4-43ad-bc6c-847e854d622f/IGVFFI4918AJDV.fastq.gz
IGVFFI6907XBRM	raw	IGVFDS9519MTBB	C29	16	C29:16	reads	fastq	7087336581	46ead8e86b33733c6afa74468593fbe9	https://api.data.igvf.org/sequence-files/IGVFFI6907XBRM/@@download/IGVFFI6907XBRM.fastq.gz	s3://igvf-public/2024/11/15/d56b1b76-2994-49ca-bcd3-e8f50bc9b00d/IGVFFI6907XBRM.fastq.gz
IGVFFI7243IIKY	raw	IGVFDS9519MTBB	C29	16	C29:16	reads	fastq	6826499762	e68c53550f758847256cd67e2b893dc0	https://api.data.igvf.org/sequence-files/IGVFFI7243IIKY/@@download/IGVFFI7243IIKY.fastq.gz	s3://igvf-public/2024/11/15/f014fb9c-9541-4fe4-880e-4cc49b989f05/IGVFFI7243IIKY.fastq.gz
IGVFFI8041XBKW	raw	IGVFDS9519MTBB	C29	16	C29:16	reads	fastq	7058878235	6a208c6c3453089399a76bbbb272d6d5	https://api.data.igvf.org/sequence-files/IGVFFI8041XBKW/@@download/IGVFFI8041XBKW.fastq.gz	s3://igvf-public/2024/11/15/336f59f2-a907-40b2-9e9e-e1d000470f58/IGVFFI8041XBKW.fastq.gz
IGVFFI8332XPLY	raw	IGVFDS9519MTBB	C29	16	C29:16	reads	fastq	7022672131	aa4795bf141b0ed214f57f4df69a830b	https://api.data.igvf.org/sequence-files/IGVFFI8332XPLY/@@download/IGVFFI8332XPLY.fastq.gz	s3://igvf-public/2024/11/15/b0d78f18-5460-494a-9f85-c5ba8fac4028/IGVFFI8332XPLY.fastq.gz
IGVFFI8592NWZP	raw	IGVFDS9519MTBB	C29	16	C29:16	reads	fastq	6827173539	9e37e3a33d6da6180949d46689dcab92	https://api.data.igvf.org/sequence-files/IGVFFI8592NWZP/@@download/IGVFFI8592NWZP.fastq.gz	s3://igvf-public/2024/11/15/ccdcfb18-85eb-476e-ba17-28907d109586/IGVFFI8592NWZP.fastq.gz
IGVFFI0780JVLA	raw	IGVFDS2571VVCI	C29	18	C29:18	reads	fastq	5985828531	654a33a8cc100ae7128e8257afa6bdc5	https://api.data.igvf.org/sequence-files/IGVFFI0780JVLA/@@download/IGVFFI0780JVLA.fastq.gz	s3://igvf-public/2024/11/15/bf80bb98-838d-4f00-aa35-74487143febf/IGVFFI0780JVLA.fastq.gz
IGVFFI1823FVMZ	raw	IGVFDS2571VVCI	C29	18	C29:18	reads	fastq	6009109130	3682998e23e40d7d49966d34e7b3dc69	https://api.data.igvf.org/sequence-files/IGVFFI1823FVMZ/@@download/IGVFFI1823FVMZ.fastq.gz	s3://igvf-public/2024/11/15/b61dd1f5-a449-4515-8351-572d527b2d99/IGVFFI1823FVMZ.fastq.gz
IGVFFI3778NEQD	raw	IGVFDS2571VVCI	C29	18	C29:18	reads	fastq	5901240623	89693d47aa034ae9a22981eb35719ffa	https://api.data.igvf.org/sequence-files/IGVFFI3778NEQD/@@download/IGVFFI3778NEQD.fastq.gz	s3://igvf-public/2024/11/15/bf4751ef-4cd3-437b-b780-0c0c39acc2ee/IGVFFI3778NEQD.fastq.gz
IGVFFI4483VZYO	raw	IGVFDS2571VVCI	C29	18	C29:18	reads	fastq	5924518106	cb42b4108e30bc1c2c78c1a9f6853061	https://api.data.igvf.org/sequence-files/IGVFFI4483VZYO/@@download/IGVFFI4483VZYO.fastq.gz	s3://igvf-public/2024/11/15/a28f5934-d0ab-4ac5-a024-0e1b51d8fa10/IGVFFI4483VZYO.fastq.gz
IGVFFI5665RYSI	raw	IGVFDS2571VVCI	C29	18	C29:18	reads	fastq	5941546300	6584cd1c1fd94ca01d5dacde83784708	https://api.data.igvf.org/sequence-files/IGVFFI5665RYSI/@@download/IGVFFI5665RYSI.fastq.gz	s3://igvf-public/2024/11/15/4123b9ad-7553-4e43-8e81-6c2a552ec72e/IGVFFI5665RYSI.fastq.gz
IGVFFI8108ONXV	raw	IGVFDS2571VVCI	C29	18	C29:18	reads	fastq	5804783757	fdbb35cf6c15483da2f91930e144853c	https://api.data.igvf.org/sequence-files/IGVFFI8108ONXV/@@download/IGVFFI8108ONXV.fastq.gz	s3://igvf-public/2024/11/15/abb31291-bc96-4891-a35a-b489bff43393/IGVFFI8108ONXV.fastq.gz
IGVFFI8365QWVJ	raw	IGVFDS2571VVCI	C29	18	C29:18	reads	fastq	6031661429	68da4026e177d394041c40cbd47daeee	https://api.data.igvf.org/sequence-files/IGVFFI8365QWVJ/@@download/IGVFFI8365QWVJ.fastq.gz	s3://igvf-public/2024/11/15/530d1d6c-9c4f-4724-832f-922af7a1a82a/IGVFFI8365QWVJ.fastq.gz
IGVFFI8802DVGH	raw	IGVFDS2571VVCI	C29	18	C29:18	reads	fastq	5817357512	1fe64b912ad59d7bb4edc4d1e9f867ed	https://api.data.igvf.org/sequence-files/IGVFFI8802DVGH/@@download/IGVFFI8802DVGH.fastq.gz	s3://igvf-public/2024/11/15/5f7c2d99-c0e8-45b4-9607-ce0c48824ef3/IGVFFI8802DVGH.fastq.gz
IGVFFI2039WRMZ	raw	IGVFDS4826YNLK	C29	1	C29:1	reads	fastq	6414336409	44530dd7ccf1d314fa777d5c7cb34715	https://api.data.igvf.org/sequence-files/IGVFFI2039WRMZ/@@download/IGVFFI2039WRMZ.fastq.gz	s3://igvf-public/2024/11/15/874c68c0-bdc9-41a9-bb28-179361ea5e1a/IGVFFI2039WRMZ.fastq.gz
IGVFFI3442ENEO	raw	IGVFDS4826YNLK	C29	1	C29:1	reads	fastq	6387052034	d0a663c2853c29f3cdd07ea5a7aa9189	https://api.data.igvf.org/sequence-files/IGVFFI3442ENEO/@@download/IGVFFI3442ENEO.fastq.gz	s3://igvf-public/2024/11/15/ad9da971-4c4d-493a-a1ad-31d36f1c873b/IGVFFI3442ENEO.fastq.gz
IGVFFI3833CHFN	raw	IGVFDS4826YNLK	C29	1	C29:1	reads	fastq	6230139211	55f8cc5666479bb2ddb11e1259dff327	https://api.data.igvf.org/sequence-files/IGVFFI3833CHFN/@@download/IGVFFI3833CHFN.fastq.gz	s3://igvf-public/2024/11/15/ff2c44b0-56af-4727-9bf8-8068c8dfc2ea/IGVFFI3833CHFN.fastq.gz
IGVFFI4166QRFJ	raw	IGVFDS4826YNLK	C29	1	C29:1	reads	fastq	6330701127	9385bfdca91c399d5acac8be4460520f	https://api.data.igvf.org/sequence-files/IGVFFI4166QRFJ/@@download/IGVFFI4166QRFJ.fastq.gz	s3://igvf-public/2024/11/15/b1324c04-9336-4815-84fe-98a9c987fec2/IGVFFI4166QRFJ.fastq.gz
IGVFFI4691UDCQ	raw	IGVFDS4826YNLK	C29	1	C29:1	reads	fastq	6314229733	994b05f113520ef635a54023a883b9b4	https://api.data.igvf.org/sequence-files/IGVFFI4691UDCQ/@@download/IGVFFI4691UDCQ.fastq.gz	s3://igvf-public/2024/11/15/158e01a5-6da0-4c99-b59c-97c6077965e0/IGVFFI4691UDCQ.fastq.gz
IGVFFI5134YECO	raw	IGVFDS4826YNLK	C29	1	C29:1	reads	fastq	6118047752	534bdbfc7ff0bc5ead9adea82ff3bebf	https://api.data.igvf.org/sequence-files/IGVFFI5134YECO/@@download/IGVFFI5134YECO.fastq.gz	s3://igvf-public/2024/11/15/5ef5822c-c980-4851-ae3b-ce88114b7ec4/IGVFFI5134YECO.fastq.gz
IGVFFI7685YKWE	raw	IGVFDS4826YNLK	C29	1	C29:1	reads	fastq	6315895705	eef59e034afd6454035d18afbd830e79	https://api.data.igvf.org/sequence-files/IGVFFI7685YKWE/@@download/IGVFFI7685YKWE.fastq.gz	s3://igvf-public/2024/11/15/892b0d5b-b627-4a42-97bd-e50f90275a46/IGVFFI7685YKWE.fastq.gz
IGVFFI8754TSRE	raw	IGVFDS4826YNLK	C29	1	C29:1	reads	fastq	6460931423	82a29962f828d9268b6b557d6dd310f2	https://api.data.igvf.org/sequence-files/IGVFFI8754TSRE/@@download/IGVFFI8754TSRE.fastq.gz	s3://igvf-public/2024/11/15/f5b46a39-add8-4ef9-bd7f-8ac5a3343a6c/IGVFFI8754TSRE.fastq.gz
IGVFFI1247HNWB	raw	IGVFDS0174SXAX	C29	3	C29:3	reads	fastq	6492953047	cb916337fff1bd230c5be6eee532144c	https://api.data.igvf.org/sequence-files/IGVFFI1247HNWB/@@download/IGVFFI1247HNWB.fastq.gz	s3://igvf-public/2024/11/15/3a7f500f-cd56-42bb-898b-098c21a6eac1/IGVFFI1247HNWB.fastq.gz
IGVFFI3578QUNS	raw	IGVFDS0174SXAX	C29	3	C29:3	reads	fastq	6500060200	35741aa9852954dc9dab989fcb0b0914	https://api.data.igvf.org/sequence-files/IGVFFI3578QUNS/@@download/IGVFFI3578QUNS.fastq.gz	s3://igvf-public/2024/11/15/15afb97d-cc3c-479a-8710-03556ba0cd5e/IGVFFI3578QUNS.fastq.gz
IGVFFI4343TQWN	raw	IGVFDS0174SXAX	C29	3	C29:3	reads	fastq	6568942701	95dc0904ec27182dd4af891156cf738c	https://api.data.igvf.org/sequence-files/IGVFFI4343TQWN/@@download/IGVFFI4343TQWN.fastq.gz	s3://igvf-public/2024/11/15/e64efaf6-24d6-49e8-9685-b1b8ef55a72e/IGVFFI4343TQWN.fastq.gz
IGVFFI4477HIGW	raw	IGVFDS0174SXAX	C29	3	C29:3	reads	fastq	6603866682	4443569836d23eaa481631dc7c8e71a3	https://api.data.igvf.org/sequence-files/IGVFFI4477HIGW/@@download/IGVFFI4477HIGW.fastq.gz	s3://igvf-public/2024/11/15/d5de92f2-5d71-4657-9ddd-9b1df756232c/IGVFFI4477HIGW.fastq.gz
IGVFFI5919FKQB	raw	IGVFDS0174SXAX	C29	3	C29:3	reads	fastq	6411457130	2db31a65877e78f303d323980b1aa87c	https://api.data.igvf.org/sequence-files/IGVFFI5919FKQB/@@download/IGVFFI5919FKQB.fastq.gz	s3://igvf-public/2024/11/15/08f46e9c-4aa1-4d1d-b31c-06d6b4446dc9/IGVFFI5919FKQB.fastq.gz
IGVFFI6258COAO	raw	IGVFDS0174SXAX	C29	3	C29:3	reads	fastq	6538146815	2f81d7522bd7f9833212dc3f4789483c	https://api.data.igvf.org/sequence-files/IGVFFI6258COAO/@@download/IGVFFI6258COAO.fastq.gz	s3://igvf-public/2024/11/15/cb1c3813-6370-438e-8530-cd905150bc40/IGVFFI6258COAO.fastq.gz
IGVFFI6675PGHL	raw	IGVFDS0174SXAX	C29	3	C29:3	reads	fastq	6378170998	1cfec77ca03fbe5e554dd82a541f6957	https://api.data.igvf.org/sequence-files/IGVFFI6675PGHL/@@download/IGVFFI6675PGHL.fastq.gz	s3://igvf-public/2024/11/15/3a987557-cdb3-4ee4-943b-d3b9dc4b901f/IGVFFI6675PGHL.fastq.gz
IGVFFI7863YTTX	raw	IGVFDS0174SXAX	C29	3	C29:3	reads	fastq	6602315006	c667db0ea4177ff808c121d0a86b2594	https://api.data.igvf.org/sequence-files/IGVFFI7863YTTX/@@download/IGVFFI7863YTTX.fastq.gz	s3://igvf-public/2024/11/15/7a90283a-ad01-46c6-84dd-5866a4a51e23/IGVFFI7863YTTX.fastq.gz
IGVFFI4719ISQY	raw	IGVFDS4753QHJH	C29	5	C29:5	reads	fastq	5735149914	c7661fece7107c3b0bdcb443eb13ce9b	https://api.data.igvf.org/sequence-files/IGVFFI4719ISQY/@@download/IGVFFI4719ISQY.fastq.gz	s3://igvf-public/2024/11/18/c8ea9b1d-8b34-4817-a498-fb8b1208881b/IGVFFI4719ISQY.fastq.gz
IGVFFI5959AHOO	raw	IGVFDS4753QHJH	C29	5	C29:5	reads	fastq	5798831429	c7d3d2d00ea824d593db6618891511d2	https://api.data.igvf.org/sequence-files/IGVFFI5959AHOO/@@download/IGVFFI5959AHOO.fastq.gz	s3://igvf-public/2024/11/18/0829cc92-71d7-4332-9449-c43b61882f70/IGVFFI5959AHOO.fastq.gz
IGVFFI6902SHCD	raw	IGVFDS4753QHJH	C29	5	C29:5	reads	fastq	5673657894	9d37dd92dedf0a28a3a8491cacfa6d3c	https://api.data.igvf.org/sequence-files/IGVFFI6902SHCD/@@download/IGVFFI6902SHCD.fastq.gz	s3://igvf-public/2024/11/18/42f889aa-537a-469a-8e3a-adb35c43824a/IGVFFI6902SHCD.fastq.gz
IGVFFI7291MCXG	raw	IGVFDS4753QHJH	C29	5	C29:5	reads	fastq	5749719859	ceb2fdbac7f549d5f1ec24ad6d1c7176	https://api.data.igvf.org/sequence-files/IGVFFI7291MCXG/@@download/IGVFFI7291MCXG.fastq.gz	s3://igvf-public/2024/11/18/a0be3b24-2534-4ba9-9c15-d1c75d12b9af/IGVFFI7291MCXG.fastq.gz
IGVFFI7899VPVK	raw	IGVFDS4753QHJH	C29	5	C29:5	reads	fastq	5727763387	28da0dcc5762d6136c313e188a1f98de	https://api.data.igvf.org/sequence-files/IGVFFI7899VPVK/@@download/IGVFFI7899VPVK.fastq.gz	s3://igvf-public/2024/11/18/560e1057-86b0-4199-a933-e0f3fb70b298/IGVFFI7899VPVK.fastq.gz
IGVFFI8379RPUL	raw	IGVFDS4753QHJH	C29	5	C29:5	reads	fastq	5749713021	77c1f8b2a6c05cf554a11dfc7150c469	https://api.data.igvf.org/sequence-files/IGVFFI8379RPUL/@@download/IGVFFI8379RPUL.fastq.gz	s3://igvf-public/2024/11/18/46550d7c-62b0-4fa1-b135-6b052110ff20/IGVFFI8379RPUL.fastq.gz
IGVFFI9397ULNN	raw	IGVFDS4753QHJH	C29	5	C29:5	reads	fastq	5761388970	0fbc5b22f42f13236866f0da6d7fb7a1	https://api.data.igvf.org/sequence-files/IGVFFI9397ULNN/@@download/IGVFFI9397ULNN.fastq.gz	s3://igvf-public/2024/11/18/a5a35a87-639e-416e-bfe2-e50390a13814/IGVFFI9397ULNN.fastq.gz
IGVFFI9782OUQK	raw	IGVFDS4753QHJH	C29	5	C29:5	reads	fastq	5801833084	f26cdda9607acafde6e772fce1cf316e	https://api.data.igvf.org/sequence-files/IGVFFI9782OUQK/@@download/IGVFFI9782OUQK.fastq.gz	s3://igvf-public/2024/11/18/3717f1f1-cb27-4ce0-a8ad-136002eb1984/IGVFFI9782OUQK.fastq.gz
IGVFFI0903RLOJ	raw	IGVFDS6095UGQM	C29	7	C29:7	reads	fastq	7176153726	d961dbc59709a074beeddaa4040aa48d	https://api.data.igvf.org/sequence-files/IGVFFI0903RLOJ/@@download/IGVFFI0903RLOJ.fastq.gz	s3://igvf-public/2024/11/15/96db3fc9-86d4-49cd-ad28-eb6b1d1537dc/IGVFFI0903RLOJ.fastq.gz
IGVFFI1764HLTG	raw	IGVFDS6095UGQM	C29	7	C29:7	reads	fastq	7444210873	d8f533eeb13f8b3dca23d1a33ddf16a0	https://api.data.igvf.org/sequence-files/IGVFFI1764HLTG/@@download/IGVFFI1764HLTG.fastq.gz	s3://igvf-public/2024/11/15/30799acb-7cc2-44ca-88db-356a1cabf2f0/IGVFFI1764HLTG.fastq.gz
IGVFFI2261NDGU	raw	IGVFDS6095UGQM	C29	7	C29:7	reads	fastq	7527277880	35dc920cbd4ad456d7798b3d9366eb69	https://api.data.igvf.org/sequence-files/IGVFFI2261NDGU/@@download/IGVFFI2261NDGU.fastq.gz	s3://igvf-public/2024/11/15/b408a92f-721d-4e66-a066-504b90be50b8/IGVFFI2261NDGU.fastq.gz
IGVFFI2375EELR	raw	IGVFDS6095UGQM	C29	7	C29:7	reads	fastq	7496200252	f57886ed52bde8dd8ffae768914df537	https://api.data.igvf.org/sequence-files/IGVFFI2375EELR/@@download/IGVFFI2375EELR.fastq.gz	s3://igvf-public/2024/11/15/f53d7ea7-bc4f-4ab0-9759-02220e2f1288/IGVFFI2375EELR.fastq.gz
IGVFFI7812DGRY	raw	IGVFDS6095UGQM	C29	7	C29:7	reads	fastq	7576573701	ef6258b2841d98f7fdd0799d0b73c480	https://api.data.igvf.org/sequence-files/IGVFFI7812DGRY/@@download/IGVFFI7812DGRY.fastq.gz	s3://igvf-public/2024/11/15/c34d4dfa-0ee3-4b83-a822-bcc4c80c80e0/IGVFFI7812DGRY.fastq.gz
IGVFFI7971AAOY	raw	IGVFDS6095UGQM	C29	7	C29:7	reads	fastq	7483580333	ce5f530a875848a2e057665f0139a6c5	https://api.data.igvf.org/sequence-files/IGVFFI7971AAOY/@@download/IGVFFI7971AAOY.fastq.gz	s3://igvf-public/2024/11/15/4ef48494-c89b-4757-bddd-00722ce2421b/IGVFFI7971AAOY.fastq.gz
IGVFFI8554WRRN	raw	IGVFDS6095UGQM	C29	7	C29:7	reads	fastq	7335374962	d1419574ef1676b01e0123fe0e13a80f	https://api.data.igvf.org/sequence-files/IGVFFI8554WRRN/@@download/IGVFFI8554WRRN.fastq.gz	s3://igvf-public/2024/11/15/19b57538-91a3-4496-9d14-55b55bfb8716/IGVFFI8554WRRN.fastq.gz
IGVFFI9627FUZW	raw	IGVFDS6095UGQM	C29	7	C29:7	reads	fastq	7330165677	4230589bb37013b32459167dc5e8720e	https://api.data.igvf.org/sequence-files/IGVFFI9627FUZW/@@download/IGVFFI9627FUZW.fastq.gz	s3://igvf-public/2024/11/15/16dd6c59-994f-4c59-aa85-6c05a2f6c470/IGVFFI9627FUZW.fastq.gz
